                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
1262;623;MX1 1-TIJUANA TJ;2022;12;1134;1134;15-dic-22;15-dic-22;NAVARRO ALVAREZ CARMEN ARELI;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);696;LB;0,07;20.985,20;15,1;10.506,50;10.478,70;49,93%;1.002,24;501,78;500,46;49,93%;0%;Christian Valdivia;1080750;TMX Warehouse Sales D;1262;Multi-Industry (Others);Distributors;Chemical Distributors;P11HT0;OC Interna 14-12-2022;0A5H70.P11HT1;1262;15-dic-22;;NAVARRO ALVAREZ CARMEN ARELI;MEXICO;Y;USD;20,9383;;LINE;315,700032;0,453592;15-dic-22;??;;;
1262;623;MX1 1-TIJUANA TJ;2022;12;1133;1133;15-dic-22;15-dic-22;NAVARRO ALVAREZ CARMEN ARELI;1220;200;350;110;THINNER LAQUER H TAMBOR METALICO DE REUSO  RETORNO 200 L (INDUSTRIAL);346;KG;0,1;14.489,30;28,66;9.917,84;4.571,46;31,55%;692;473,67;228,33;31,55%;0%;Christian Valdivia;1080750;TMX Warehouse Sales D;1262;Multi-Industry (Others);Distributors;Chemical Distributors;PR11G0;OC Interna 14-12-2022;2D5CX0.PR11G1;1262;15-dic-22;;NAVARRO ALVAREZ CARMEN ARELI;MEXICO;N;USD;20,9383;;LINE;346;1;15-dic-22;??;;;
1265;623;MX1 1-TIJUANA TJ;2022;12;1138;1138;15-dic-22;15-dic-22;NPA DE MEXICO, S DE RL DE CV;1220;200;230;100;AGUA DESIONIZADA ENVASE PLASTICO 20 L (TECNICO);170;GAL;0,67;49.833,15;39,7;6.748,51;43.084,64;86,46%;2.380,00;322,3;2.057,70;86,46%;0%;David Oceguera;1080681;TMX Warehouse Sales B;1265;Polymers;Plastics;Injection moulding;P42270;;2D49H0.P42270;1265;15-dic-22;;NPA DE MEXICO, S DE RL DE CV;MEXICO;N;USD;20,9383;;LINE;643,5200033;3,785411784;15-dic-22;??;;;
1265;623;MX1 1-TIJUANA TJ;2022;12;1137;1137;15-dic-22;15-dic-22;NPA DE MEXICO, S DE RL DE CV;1220;106;130;100;METANOL ENVASE METALICO 20 L (INDUSTRIAL);66;LB;0,1;2.763,86;12,63;833,64;1.930,22;69,84%;132;39,81;92,19;69,84%;0%;David Oceguera;1080681;TMX Warehouse Sales B;1265;Polymers;Plastics;Injection moulding;P41170;C-10001482602;0G59W0.P41170;1265;15-dic-22;;NPA DE MEXICO, S DE RL DE CV;MEXICO;Y;USD;20,9383;;LINE;29,937072;0,453592;15-dic-22;??;;;
1266;623;MX1 1-TIJUANA TJ;2022;12;1151;1151;15-dic-22;15-dic-22;SISTEMAS MEDICOS ALARIS SA DE CV;1220;148;150;100;METIL ETIL CETONA TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);1.785,00;LB;0,09;72.507,24;22,73;38.795,45;33.711,79;46,49%;3.462,90;1.852,85;1.610,05;46,49%;0%;Samantha Acevedo;1080649;TMX Warehouse Sales B;1266;Polymers;Plastics;Injection moulding;PR11G0;;0A58O0.PR11G1;1266;15-dic-22;;SISTEMAS MEDICOS ALARIS SA DE CV;MEXICO;Y;USD;20,9383;;LINE;809,66172;0,453592;15-dic-22;??;;;
1267;623;MX1 1-TIJUANA TJ;2022;12;1141;1141;15-dic-22;15-dic-22;PRECISION PLATING, SA DE CV;1220;146;110;100;SOSA CAUSTICA ESCAMAS SACO 25 KG (INDUSTRIAL);250;KG;0,05;5.653,34;18,25;4.561,69;1.091,65;19,31%;270;227,86;52,14;19,31%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;1267;Multi-Industry (Others);Metal Working;Basic metals;P30C40;1639149456;1B5UC0.P30C40;1267;15-dic-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,9383;;LINE;250;1;15-dic-22;??;;;
1267;623;MX1 1-TIJUANA TJ;2022;12;1141;1141;15-dic-22;15-dic-22;PRECISION PLATING, SA DE CV;1220;146;110;100;SOSA CAUSTICA ESCAMAS SACO 25 KG (INDUSTRIAL);100;KG;0,05;2.261,34;18,25;1.824,67;436,66;19,31%;108;87,15;20,85;19,31%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;1267;Multi-Industry (Others);Metal Working;Basic metals;P30C40;1639149456;1B5UC0.P30C40;1267;15-dic-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,9383;;LINE;100;1;15-dic-22;??;;;
1267;623;MX1 1-TIJUANA TJ;2022;12;1141;1141;15-dic-22;15-dic-22;PRECISION PLATING, SA DE CV;1220;224;115;120;METABISULFITO SODIO SACO 22.68 KG (FOOD);500;LB;0,02;4.732,06;9,78;4.891,75;-159,69;-3,37%;226;233,63;-7,63;-3,37%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;1267;Multi-Industry (Others);Metal Working;Basic metals;P30C10;1639149456;0B1080.P30C10;1267;15-dic-22;;PRECISION PLATING, SA DE CV;MEXICO;N;USD;20,9383;;LINE;226,796;0,453592;15-dic-22;??;;;
1268;623;MX1 1-TIJUANA TJ;2022;12;1140;1140;15-dic-22;15-dic-22;PRECISION PLATING, SA DE CV;1220;224;115;120;METABISULFITO SODIO SACO 22.68 KG (FOOD);750;LB;0,02;7.098,08;9,78;7.337,63;-239,54;-3,37%;339;350,44;-11,44;-3,37%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;1268;Multi-Industry (Others);Metal Working;Basic metals;P30C10;1639149756;0B1080.P30C10;1268;15-dic-22;;PRECISION PLATING, SA DE CV;MEXICO;N;USD;20,9383;;LINE;340,194;0,453592;15-dic-22;??;;;
1269;623;MX1 1-TIJUANA TJ;2022;12;1136;1136;15-dic-22;15-dic-22;PRECISION PLATING, SA DE CV;1220;100;115;100;ACIDO CLORHIDRICO 30-35% TAMBOR PLASTICO SEMINUEVO RETORNO 200 L (TECNICO);5.000,00;LB;0,01;24.079,05;4,18;20.893,11;3.185,94;13,23%;1.150,00;997,84;152,16;13,23%;0%;Christian Valdivia;1080648;TMX Warehouse Sales C;1269;Multi-Industry (Others);Metal Working;Basic metals;PR22G0;1639413502;0D4BD0.PR22G1;1269;15-dic-22;;PRECISION PLATING, SA DE CV;MEXICO;Y;USD;20,9383;;LINE;2267,96;0,453592;15-dic-22;??;;;
1270;623;MX1 1-TIJUANA TJ;2022;12;1146;1146;15-dic-22;15-dic-22;ORTOTEC DE BC MX SA DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);696;LB;0,06;19.236,43;15,1;10.506,50;8.729,93;45,38%;918,72;501,78;416,94;45,38%;0%;Arcelia Domínguez;1080764;TMX Warehouse Sales D;1270;Multi-Industry (Others);Other;All Others;P11HT0;OC interna;0A5H70.P11HT1;1270;15-dic-22;;ORTOTEC DE BC MX SA DE CV;MEXICO;Y;USD;20,9383;;LINE;315,700032;0,453592;15-dic-22;??;;;
1272;623;MX1 1-TIJUANA TJ;2022;12;1154;1154;15-dic-22;15-dic-22;NYPRO HEALTHCARE BAJA INC;1220;106;125;100;ISOPROPANOL 70% TAMBOR METALICO DE ORIGEN RETORNO 200 L (PHARMA);1.170,00;LB;0,09;45.320,95;22,43;25.069,50;20.251,45;44,68%;2.264,50;1.197,30;967,2;44,68%;0%;David Oceguera;1080713;TMX Warehouse Sales D;1272;Polymers;Plastics;Compounders;P111G0;4500188231;0D2050.P111G1;1272;15-dic-22;;NYPRO HEALTHCARE BAJA INC;AMERICA;Y;USD;20,9383;;LINE;530,70264;0,453592;15-dic-22;??;;;
1274;623;MX1 1-TIJUANA TJ;2022;12;1156;1156;15-dic-22;15-dic-22;PRODUCTOS UROLOGOS DE MEXICO, SA DE CV;1220;106;125;100;ISOPROPANOL 70% TAMBOR METALICO DE ORIGEN RETORNO 200 L (TECNICO);530;GAL;0,49;113.192,45;140,81;74.628,07;38.564,38;34,07%;5.406,00;3.564,19;1.841,81;34,07%;0%;David Oceguera;1080729;TMX Warehouse Sales C;1274;Polymers;Plastics;Extrusion;P111G0;4201066961;0D49N0.P111G1.GL;1274;15-dic-22;;PRODUCTOS UROLOGOS DE MEXICO, SA DE CV;MEXICO;Y;USD;20,9383;;LINE;1,58E+03;2,98E+00;15-dic-22;??;;;
1275;623;MX1 1-TIJUANA TJ;2022;12;1142;1142;15-dic-22;15-dic-22;MEMBRANAS PLASTICAS INTERNACIONALES SA DE CV;1220;182;120;115;JAYFLEX DINP GRANEL (INDUSTRIAL);6.740,00;KG;0,14;414.904,98;59,07;398.133,10;16.771,88;4,04%;19.815,60;19.014,59;801,01;4,04%;0%;Sandra López;1080557;TMX Warehouse Sales D;1275;Polymers;Plastics;Polymers Others;P00000;31407;0D5CD0.P00000;1275;15-dic-22;;MEMBRANAS PLASTICAS INTERNACIONALES SA DE CV;MEXICO;N;USD;20,9383;;LINE;6740;1;15-dic-22;??;;;
1276;623;MX1 1-TIJUANA TJ;2022;12;1153;1153;15-dic-22;15-dic-22;SISTEMAS MEDICOS ALARIS SA DE CV;1220;200;135;100;CICLOHExANONA TAMBOR METALICO DE ORIGEN 200 L (TECNICO);850;LB;0,14;51.434,93;34,3;29.151,61;22.283,32;43,32%;2.456,50;1.392,26;1.064,24;43,32%;0%;Samantha Acevedo;1080649;TMX Warehouse Sales B;1276;Polymers;Plastics;Injection moulding;P111G0;4300029592;0A58N0.P111G0.GL;1276;15-dic-22;;SISTEMAS MEDICOS ALARIS SA DE CV;MEXICO;N;USD;20,9383;;LINE;385,5531955;0,453592;15-dic-22;??;;;
1278;623;MX1 1-TIJUANA TJ;2022;12;1147;1147;15-dic-22;15-dic-22;INTERNACIONAL RDM RUST-X SA DE CV;1220;200;260;100;ACETATO DE ETILO URETANO TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);52;GAL;0,6;13.773,22;275,72;14.337,57;-564,36;-4,10%;657,8;684,75;-26,95;-4,10%;0%;Alfonso Suárez;1080583;TMX Warehouse Sales D;1278;Polymers;Plastics;Polymers Others;PR11G0;No. 143;0A52R0.PR11G1;1278;15-dic-22;;INTERNACIONAL RDM RUST-X SA DE CV;MEXICO;N;USD;20,9383;;LINE;1,78E+02;3,41E+00;15-dic-22;??;;;
1278;623;MX1 1-TIJUANA TJ;2022;12;1147;1147;15-dic-22;15-dic-22;INTERNACIONAL RDM RUST-X SA DE CV;1220;106;145;100;N-PROPANOL TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);1.480,00;LB;0,07;46.483,03;22,45;31.743,78;14.739,24;31,71%;2.220,00;1.516,06;703,94;31,71%;0%;Alfonso Suárez;1080583;TMX Warehouse Sales D;1278;Polymers;Plastics;Polymers Others;PR11G0;No. 143;0A54S0.PR11G1;1278;15-dic-22;;INTERNACIONAL RDM RUST-X SA DE CV;MEXICO;N;USD;20,9383;;LINE;671,31616;0,453592;15-dic-22;??;;;
1279;623;MX1 1-TIJUANA TJ;2022;12;1150;1150;15-dic-22;15-dic-22;GODINEZ PEREZ JORGE ALBERTO;1220;200;350;110;THINNER LAQUER E TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);318;KG;0,08;11.119,49;27,71;8.810,30;2.309,19;20,77%;531,06;420,77;110,29;20,77%;0%;Sofia Cruz;1080659;TMX Warehouse Sales D;1279;Multi-Industry (Others);Other;All Others;P11HT0;OC Interna 15-12-2022;2D5CW0.P11HT1;1279;15-dic-22;;GODINEZ PEREZ JORGE ALBERTO;MEXICO;N;USD;20,9383;;LINE;318;1;15-dic-22;??;;;
1280;623;MX1 1-TIJUANA TJ;2022;12;1149;1149;15-dic-22;15-dic-22;PARKER INDUSTRIAL, S DE RL DE CV;1220;106;125;100;ISOPROPANOL 70% TAMBOR METALICO DE ORIGEN RETORNO 200 L (TECNICO);106;GAL;0,63;29.296,87;140,81;14.925,61;14.371,26;49,05%;1.399,20;712,84;686,36;49,05%;0%;David Oceguera;1080568;TMX Warehouse Sales B;1280;Polymers;Plastics;Injection moulding;P111G0;63622645 ON;0D49N0.P111G1.GL;1280;15-dic-22;;PARKER INDUSTRIAL, S DE RL DE CV;MEXICO;Y;USD;20,9383;;LINE;3,15E+02;2,98E+00;15-dic-22;??;;;
1281;623;MX1 1-TIJUANA TJ;2022;12;1155;1155;15-dic-22;15-dic-22;NAVARRO ALVAREZ CARMEN ARELI;1220;156;110;100;BORAX 05 MOL 3 Elephan SACO 25 KG (INDUSTRIAL);330,72;LB;0,02;2.908,33;6,12;2.023,25;885,08;30,43%;138,9;96,63;42,27;30,43%;0%;Christian Valdivia;1080750;TMX Warehouse Sales D;1281;Multi-Industry (Others);Distributors;Chemical Distributors;P30C40;OC Interna 15-12-2022;0B5QH0.P30C40;1281;15-dic-22;;NAVARRO ALVAREZ CARMEN ARELI;MEXICO;N;USD;20,9383;;LINE;150,0119462;0,453592;15-dic-22;??;;;
336;623;MX1 1-TIJUANA TJ;2022;12;117;117;15-dic-22;15-dic-22;BAJA WASTEWATER SOLUTION S DE RL DE CV;1220;146;120;120;HIDROXIDO DE CALCIO SACO 22.68 KG (INDUSTRIAL);-5.000,00;LB;0,02;-37.488,96;0;0;-37.488,96;-100%;-1.850,00;0;-1.850,00;-100%;0%;Christian Valdivia;1080549;TMX RMA Returns;336;Water Treatement / Pulp & Paper;Water Treatment;Other Water Treatment;P30C10;OC ABIERTA OCTUBRE;0B52L0.P30C10;336;;;BAJA WASTEWATER SOLUTION S DE RL DE CV;MEXICO;N;USD;20,2643;;LINE;-2267,96;0,453592;;??;;;
336;623;MX1 1-TIJUANA TJ;2022;12;117;117;15-dic-22;15-dic-22;BAJA WASTEWATER SOLUTION S DE RL DE CV;1220;146;120;120;HIDROXIDO DE CALCIO SACO 22.68 KG (INDUSTRIAL);-5.000,00;LB;0,02;-37.488,96;0;0;-37.488,96;-100%;-1.850,00;0;-1.850,00;-100%;0%;Christian Valdivia;1080549;TMX Warehouse Sales D;336;Water Treatement / Pulp & Paper;Water Treatment;Other Water Treatment;P30C10;OC ABIERTA OCTUBRE;0B52L0.P30C10;336;;;BAJA WASTEWATER SOLUTION S DE RL DE CV;MEXICO;N;USD;20,2643;;LINE;-2267,96;0,453592;;??;;;
337;623;MX1 1-TIJUANA TJ;2022;12;118;118;15-dic-22;15-dic-22;DART DE TIJUANA S DE RL DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);-1.044,00;LB;0,07;-33.673,45;0;0;-33.673,45;-100%;-1.618,20;0;-1.618,20;-100%;0%;David Oceguera;1080677;TMX Warehouse Sales B;337;Polymers;Plastics;Injection moulding;P11HT0;4500758193;0A5H70.P11HT1;337;;;DART DE TIJUANA S DE RL DE CV;MEXICO;Y;USD;20,8092;;LINE;-473,550048;0,453592;;??;;;
337;623;MX1 1-TIJUANA TJ;2022;12;118;118;15-dic-22;15-dic-22;DART DE TIJUANA S DE RL DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);-1.044,00;LB;0,07;-33.673,45;0;0;-33.673,45;-100%;-1.618,20;0;-1.618,20;-100%;0%;David Oceguera;1080677;TMX RMA Returns;337;Polymers;Plastics;Injection moulding;P11HT0;4500758193;0A5H70.P11HT1;337;;;DART DE TIJUANA S DE RL DE CV;MEXICO;Y;USD;20,8092;;LINE;-473,550048;0,453592;;??;;;
993;623;MX1 1-TIJUANA TJ;2022;12;1143;1143;15-dic-22;15-dic-22;CHEMICOMAYS DE MEXICO S DE RL DE CV;1220;100;125;110;ACIDO NITRICO 67-70% TAMBOR ACERO INOXIDABLE RETORNO 200 L (INDUSTRIAL);600;LB;0,02;4.020,15;5,01;3.008,89;1.011,27;25,15%;192;143,7;48,3;25,15%;0%;Samantha Acevedo;1080607;TMX Warehouse Sales A;993;Multi-Industry (Others);Metal Working;Metal Working Others;P171G0;52073;0D49I0.P171G1;993;15-dic-22;;CHEMICOMAYS DE MEXICO S DE RL DE CV;MEXICO;Y;USD;20,9383;;LINE;272,1552;0,453592;15-dic-22;??;;;
;623;;2022;12;114;114;15-dic-22;15-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;;;;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);-348;;1,7;-12.354,00;0;0;-12.354,00;-100%;-590,02;0;-590,02;-100%;0%;Christian Valdivia;1080769;TMX_NC_MANUAL;;Multi-Industry (Others);Metal Working;Basic metals;;;;;;;;;;MXN;20,9383;;LINE;0;0;;??;;;
;623;;2022;12;113;113;15-dic-22;15-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;;;;DEOxIDIZER SS TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);-165;;39,4;-136.125,00;0;0;-136.125,00;-100%;-6.501,24;0;-6.501,24;-100%;0%;Christian Valdivia;1080769;TMX_NC_MANUAL;;Multi-Industry (Others);Metal Working;Basic metals;;;;;;;;;;MXN;20,9383;;LINE;0;0;;??;;;
;623;;2022;12;112;112;15-dic-22;15-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;;;;GARDACID P4307 TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);-330;;67,42;-465.877,50;0;0;-465.877,50;-100%;-22.250,02;0;-22.250,02;-100%;0%;Christian Valdivia;1080769;TMX_NC_MANUAL;;Multi-Industry (Others);Metal Working;Basic metals;;;;;;;;;;MXN;20,9383;;LINE;0;0;;??;;;
;623;;2022;12;115;115;15-dic-22;15-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;;;;ISOPAR G TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);-1.368,00;;2,65;-75.844,93;0;0;-75.844,93;-100%;-3.622,31;0;-3.622,31;-100%;0%;Christian Valdivia;1080769;TMX_NC_MANUAL;;Multi-Industry (Others);Metal Working;Basic metals;;;;;;;;;;MXN;20,9383;;LINE;0;0;;??;;;
;623;;2022;12;111;111;15-dic-22;15-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;;;;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);-348;;1,7;-12.354,00;0;0;-12.354,00;-100%;-590,02;0;-590,02;-100%;0%;Christian Valdivia;1080769;TMX_NC_MANUAL;;Multi-Industry (Others);Metal Working;Basic metals;;;;;;;;;;MXN;20,9383;;LINE;0;0;;??;;;
;623;;2022;12;116;116;15-dic-22;15-dic-22;CARL ZEISS VISION MANUFACTURA DE MEXICO, S DE RL DE CV;1220;;;;NC DIFERENCIA EN PRECIO;-1;;0,77;-337,32;0;0;-337,32;-100%;-16,11;0;-16,11;-100%;0%;David Oceguera;1080579;TMX_NC_MANUAL;;Polymers;Plastics;Polymers Others;;;;;;;;;;USD;20,9383;;LINE;0;0;;??;;;
1245;623;MX1 1-TIJUANA TJ;2022;12;1164;1164;16-dic-22;16-dic-22;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;1220;200;220;125;MEZCLA FILM CLEAN TAMBOR METALICO SEMINUEVO 200 L RETORNO (INDUSTRIAL);278;KG;0,15;18.357,67;31,14;8.656,05;9.701,63;52,85%;867,36;408,98;458,38;52,85%;0%;Samantha Acevedo;1080616;TMX Warehouse Sales C;1245;Multi-Industry (Others);Metal Working;Metal Working Others;PR11G0;ORD126045;2A4VA0.PR11G1;1245;16-dic-22;;DATAPRODUCTS IMAGING SOLUTIONS, SA DE CV;MEXICO;N;USD;22,165;;LINE;278;1;16-dic-22;??;;;
1271;623;MX1 1-TIJUANA TJ;2022;12;1170;1170;16-dic-22;16-dic-22;CHEMICOMAYS DE MEXICO S DE RL DE CV;1220;168;997;130;DASCOOL 2003 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);54;GAL;1,5;36.173,10;511,34;27.612,17;8.560,93;23,67%;1.709,10;1.304,61;404,49;23,67%;0%;Samantha Acevedo;1080607;TMX Warehouse Sales A;1271;Multi-Industry (Others);Metal Working;Metal Working Others;P111G0;52653;0D5EI0.P111G0;1271;16-dic-22;;CHEMICOMAYS DE MEXICO S DE RL DE CV;MEXICO;N;USD;22,165;;LINE;2,08E+02;3,85E+00;16-dic-22;??;;;
1273;623;MX1 1-TIJUANA TJ;2022;12;1157;1157;16-dic-22;16-dic-22;SISTEMAS MEDICOS ALARIS SA DE CV;1220;148;150;100;METIL ETIL CETONA TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);1.071,00;LB;0,09;43.975,37;0;0;43.975,37;100%;2.077,74;0;2.077,74;100%;0%;Samantha Acevedo;1080649;TMX Warehouse Sales B;1273;Polymers;Plastics;Injection moulding;PR11G0;4300029593;0A58O0.PR11G1;1273;;;SISTEMAS MEDICOS ALARIS SA DE CV;MEXICO;Y;USD;22,165;;LINE;485,797032;0,453592;;??;;;
1277;623;MX1 1-TIJUANA TJ;2022;12;1163;1163;16-dic-22;16-dic-22;SISTEMAS MEDICOS ALARIS SA DE CV;1220;106;125;100;ISOPROPANOL 99% TAMBOR METALICO DE ORIGEN RETORNO 200 L (PHARMA);2.840,00;LB;0,11;135.244,35;29,36;83.388,29;51.856,06;38,34%;6.390,00;3.939,91;2.450,09;38,34%;0%;Samantha Acevedo;1080649;TMX Warehouse Sales B;1277;Polymers;Plastics;Injection moulding;P111G0;4300029740;0A2000.P111G1;1277;16-dic-22;;SISTEMAS MEDICOS ALARIS SA DE CV;MEXICO;Y;USD;22,165;;LINE;1288,20128;0,453592;16-dic-22;??;;;
1282;623;MX1 1-TIJUANA TJ;2022;12;1175;1175;16-dic-22;16-dic-22;BAJA WASTEWATER SOLUTION S DE RL DE CV;1220;146;120;120;HIDROXIDO DE CALCIO SACO 22.68 KG (INDUSTRIAL);5.000,00;LB;0,02;37.488,96;0;0;37.488,96;100%;1.850,00;0;1.850,00;100%;0%;Christian Valdivia;1080549;TMX Warehouse Sales C;1282;Water Treatement / Pulp & Paper;Water Treatment;Other Water Treatment;P30C10;OC ABIERTA OCTUBRE;0B52L0.P30C10;1282;;;BAJA WASTEWATER SOLUTION S DE RL DE CV;MEXICO;N;USD;20,2643;;LINE;2267,96;0,453592;;??;;;
1283;623;MX1 1-TIJUANA TJ;2022;12;1161;1161;16-dic-22;16-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);348;LB;35,5;12.354,00;0;0;12.354,00;100%;583,7;0;583,7;100%;0%;Christian Valdivia;1080769;TMX Warehouse Sales B;1283;Multi-Industry (Others);Metal Working;Basic metals;P11HT0;207-005438-2;0A5H70.P11HT1;1283;;;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;MEXICO;Y;MXN;22,165;;LINE;157,850016;0,453592;;??;;;
1284;623;MX1 1-TIJUANA TJ;2022;12;1158;1158;16-dic-22;16-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;100;145;100;GARDACID P4307 TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);330;GAL;1.411,75;465.877,50;0;0;465.877,50;100%;22.011,69;0;22.011,69;100%;0%;Christian Valdivia;1080769;TMX Warehouse Sales B;1284;Multi-Industry (Others);Metal Working;Basic metals;P122G0;207-005438-2;0G5AC0.P122G0;1284;;;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;MEXICO;N;MXN;22,165;;LINE;1,63E+03;4,939962378;;??;;;
1285;623;MX1 1-TIJUANA TJ;2022;12;1159;1159;16-dic-22;16-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;158;140;130;DEOxIDIZER SS TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);165;GAL;825;136.125,00;0;0;136.125,00;100%;6.431,61;0;6.431,61;100%;0%;Christian Valdivia;1080769;TMX Warehouse Sales B;1285;Multi-Industry (Others);Metal Working;Basic metals;P122G0;207-005201-2;0D5GG0.P122G0;1285;;;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;MEXICO;N;MXN;22,165;;LINE;7,46E+02;4,52E+00;;??;;;
1286;623;MX1 1-TIJUANA TJ;2022;12;1160;1160;16-dic-22;16-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;106;125;100;ISOPROPANOL 99.8% TAMBOR METALICO DE REUSO RETORNO 200 L (INDUSTRIAL);348;LB;35,5;12.354,00;0;0;12.354,00;100%;583,7;0;583,7;100%;0%;Christian Valdivia;1080769;TMX Warehouse Sales B;1286;Multi-Industry (Others);Metal Working;Basic metals;P11HT0;207-005438-2;0A5H70.P11HT1;1286;;;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;MEXICO;Y;MXN;22,165;;LINE;157,850016;0,453592;;??;;;
1287;623;MX1 1-TIJUANA TJ;2022;12;1162;1162;16-dic-22;16-dic-22;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;1220;132;100;110;ISOPAR G TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.368,00;LB;55,44;75.844,93;0;0;75.844,93;100%;3.583,51;0;3.583,51;100%;0%;Christian Valdivia;1080769;TMX Warehouse Sales B;1287;Multi-Industry (Others);Metal Working;Basic metals;P111G0;207-003649-2;0A5830.P111G0;1287;;;SURGICAL SPECIALTIES MEXICO S DE RL DE CV;MEXICO;N;MXN;22,165;;LINE;620,513856;0,453592;;??;;;
