                                                                                                                                                          HISTORY OF SALES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Customer;;;;;;;;;;;;;Report Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Item;;;;;;;;;;;;;User;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesrep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Date;1/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
End Date;10/06/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Order #;Org Id;Warehouse Id;Year;Month;Invoice Number;Document Number;Invoice GL Date;Invoice Date;Customer Name;Cost Center;Major;Minor;Unique;Item (Product);Quantity Invoiced;U of M;Local Unit Selling Price;Local Sales Amount;Local Unit Cost;Local Fiscal Cost;Local Gross Profit;Gross Profit Margin %;USD Sales Amt;USD Cost of Goods;USD Gross Profit;USD Gross Profit Margin %;VAT;Slsrep Name;Customer #;Tran Type;Sales Order #;IBU;Group IBU;Sub IBU;Pack Code;Purchase Order Info;Item (Product) Code;REFERENCE;Dispatch Date;Dispatch Customer;Dispatch Cust Name;Dispatch Destination;Controlled Product;Currency;Exchange Rate Usd;Incoterm;Line Type;Quantity in KG;UoM Conversion;Transaction Date;Fiscal Number;;;
4874;604;M02 2-QUERETARO MX;2022;12;3077;3077;7-dic-22;7-dic-22;CONCRETOS LIGEROS PUMICE SA DE CV;1220;116;135;135;COMBIZELL LK70M SACO 25 KG (INDUSTRIAL);425;KG;0,37;71.818,90;93,67;39.809,90;32.009,00;44,57%;3.353,25;1.858,74;1.494,51;44,57%;0%;Francisco Fernández Romero;1083922;BMX Warehouse Sales D;4874;ACES;Construction;Cement-based products;P30C40;455;1B5SZ0.P30C40;4874;7-dic-22;;CONCRETOS LIGEROS PUMICE SA DE CV;MEXICO;N;USD;22,4177;;LINE;425;1;7-dic-22;??;;;
4875;604;M02 2-QUERETARO MX;2022;12;3076;3076;7-dic-22;7-dic-22;LOZANO CRUZ OSCAR;1220;192;165;125;VINNAPAS 8034 H SACO 25 KG (INDUSTRIAL);250;KG;0,25;28.110,73;79,83;19.957,98;8.152,75;29%;1.312,50;931,85;380,65;29%;0%;Edith Romero;1084761;BMX Warehouse Sales B;4875;ACES;Construction;Cement-based products;P30C40;OC INTERNA;0B5AO0.P30C40;4875;7-dic-22;;LOZANO CRUZ OSCAR;MEXICO;N;USD;22,4177;;LINE;250;1;7-dic-22;??;;;
4875;604;M02 2-QUERETARO MX;2022;12;3076;3076;7-dic-22;7-dic-22;LOZANO CRUZ OSCAR;1220;192;165;115;VINNAPAS 5010 N SACO 25 KG (INDUSTRIAL);250;KG;0,2;23.077,57;60,31;15.078,18;7.999,39;34,66%;1.077,50;704,01;373,49;34,66%;0%;Edith Romero;1084761;BMX Warehouse Sales B;4875;ACES;Construction;Cement-based products;P30C40;OC INTERNA;0B5AN0.P30C40;4875;7-dic-22;;LOZANO CRUZ OSCAR;MEXICO;N;USD;22,4177;;LINE;250;1;7-dic-22;??;;;
4877;604;M04 4-MONTERREY MX;2022;12;3057;3057;7-dic-22;7-dic-22;QUIMICA Y FARMACIA,S.A. DE C.V;1220;102;125;100;ACIDO CITRICO ANHIDRO SACO 25 Kg (FOOD);700;KG;0,1;30.734,40;35,45;24.817,56;5.916,84;19,25%;1.435,00;1.158,74;276,26;19,25%;0%;Lizeth Castro;1084867;BMX Warehouse Sales D;4877;Care;Cleaning;Industrial & Institutional Cleaning;P30C40;96845;1B1P80.P30C40;4877;7-dic-22;;QUIMICA Y FARMACIA,S.A. DE C.V;MEXICO;N;USD;22,4177;;LINE;700;1;7-dic-22;??;;;
4878;604;M02 2-QUERETARO MX;2022;12;3060;3060;7-dic-22;7-dic-22;QUETZAL NEGRO ALIMENTOS SA DE CV;1220;123;105;130;VERSENE CA AGENTE QUELANTE CUÑETE 45.36 KG (FOOD);45,36;KG;0,66;13.824,48;178,44;8.094,02;5.730,46;41,45%;645,47;377,91;267,56;41,45%;0%;Erika Garcia;1084564;BMX Warehouse Sales D;4878;Food & Nutrition;INGREDIENT PRODUCER;OTHER INGREDIENT PRODUCERS;P422E0;9228;0B1O20.P422E0;4878;7-dic-22;;QUETZAL NEGRO ALIMENTOS SA DE CV;MEXICO;N;USD;22,4177;;LINE;45,36;1;7-dic-22;??;;;
4881;604;M04 4-MONTERREY MX;2022;12;3058;3058;7-dic-22;7-dic-22;QUIMICA Y FARMACIA,S.A. DE C.V;1220;102;125;100;ACIDO CITRICO ANHIDRO SACO 25 Kg (FOOD);300;KG;0,1;13.171,89;35,45;10.636,10;2.535,79;19,25%;615;496,6;118,4;19,25%;0%;Lizeth Castro;1084867;BMX Warehouse Sales D;4881;Care;Cleaning;Industrial & Institutional Cleaning;P30C40;96873;1B1P80.P30C40;4881;7-dic-22;;QUIMICA Y FARMACIA,S.A. DE C.V;MEXICO;N;USD;22,4177;;LINE;300;1;7-dic-22;??;;;
4883;604;M02 2-QUERETARO MX;2022;12;3047;3047;7-dic-22;7-dic-22;BOYSEN EXHAUST SYSTEM DE MEXICO SA DE CV;1220;132;100;115;ISOPAR H TAMBOR METALICO NUEVO GRIS CON BLANCO 200 L (INDUSTRIAL);1.224,40;KG;0,1;54.620,28;36,56;44.397,04;10.223,23;18,72%;2.550,24;2.072,91;477,33;18,72%;0%;Arcelia Domínguez;1083823;BMX Warehouse Sales D;4883;Automotive;Autoparts;Anodized and Platined;P11ZW0;476;0A5550.P11ZW0;4883;7-dic-22;;BOYSEN EXHAUST SYSTEM DE MEXICO SA DE CV;MEXICO;N;USD;22,4177;;LINE;1224,4;1;7-dic-22;??;;;
4888;604;M04 4-MONTERREY MX;2022;12;3073;3073;7-dic-22;7-dic-22;LUIS OUSSET R SA DE CV;1220;200;120;115;DOWPER TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);1.920,00;KG;0,12;101.982,52;41,09;78.893,58;23.088,94;22,64%;4.761,60;3.683,57;1.078,03;22,64%;0%;Claudia Cisneros;1084492;BMX Warehouse Sales B;4888;Multi-Industry (Others);Distributors;Chemical Distributors;P11HV0;30803;0A5UF0.P11HV0;4888;7-dic-22;;LUIS OUSSET R SA DE CV;MEXICO;N;USD;22,4177;;LINE;1920;1;7-dic-22;??;;;
4891;604;M02 2-QUERETARO MX;2022;12;3078;3078;7-dic-22;7-dic-22;GRUPO FORTEC,SA DE CV;1220;192;165;125;VINNAPAS 8034 H SACO 25 KG (INDUSTRIAL);10.000,00;KG;0,24;1.088.019,16;79,83;798.319,37;289.699,79;26,63%;50.800,00;37.273,81;13.526,19;26,63%;0%;Edith Romero;1083812;BMX Warehouse Sales A;4891;ACES;Construction;Cement-based products;P30C40;OC INTERNA;0B5AO0.P30C40;4891;7-dic-22;;GRUPO FORTEC,SA DE CV;MEXICO;N;USD;22,4177;;LINE;10000;1;7-dic-22;??;;;
4893;604;M04 4-MONTERREY MX;2022;12;3050;3050;7-dic-22;7-dic-22;TECHNICOVER, S.A. DE C.V.;1220;196;170;225;SILRES BS 290 TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);200;KG;0,85;78.431,62;253,03;50.605,58;27.826,04;35,48%;3.662,00;2.362,79;1.299,22;35,48%;0%;Juan Reyna;1084288;BMX Warehouse Sales B;4893;ACES;Adhesives/Sealants;Sealants;P111G0;11/06/2022;0A53R0.P111G0;4893;7-dic-22;;TECHNICOVER, S.A. DE C.V.;MEXICO;N;USD;22,4177;;LINE;200;1;7-dic-22;??;;;
4894;604;M04 4-MONTERREY MX;2022;12;3054;3054;7-dic-22;7-dic-22;DESARROLLOS DE ESPECIALIDADES APLICADAS MONTERREY SA DE CV;1220;202;100;120;EXXSOL D40 TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);312;KG;0,06;9.222,60;22,26;6.944,92;2.276,69;24,69%;430,56;324,26;106,3;24,69%;0%;Berenice Toscano;1084747;BMX Warehouse Sales B;4894;Automotive;Automotive Plastics;Plastic Interiors & Auto parts;PR11G0;221207-2;0A55X0.PR11G1;4894;7-dic-22;;DESARROLLOS DE ESPECIALIDADES APLICADAS MONTERREY SA DE CV;MEXICO;N;USD;22,4177;;LINE;312;1;7-dic-22;??;;;
4903;604;M02 2-QUERETARO MX;2022;12;3081;3081;7-dic-22;7-dic-22;CREACIONES IGUAZU SA DE CV;1220;200;285;105;DOWANOL DPM GLICOL ETER TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);379,6;KG;0,3;52.846,03;89,96;34.148,54;18.697,49;35,38%;2.467,40;1.594,41;872,99;35,38%;0%;Hector Avila;1084904;BMX Warehouse Sales D;4903;Care;Personal Care;Perfumes & Fragrance;P11HV0;4900018190;0A5970.P11HV0;4903;7-dic-22;;CREACIONES IGUAZU SA DE CV;MEXICO;N;USD;22,4177;;LINE;379,6;1;7-dic-22;??;;;
4914;604;M02 2-QUERETARO MX;2022;12;3086;3086;7-dic-22;7-dic-22;KROMBERG & SCHUBERT MEXICO LE;1220;200;999;999;BRILLENPUTZMITTEL TAMBOR METALICO INCLUIDO 200 L (INDUSTRIAL);374,4;KG;0,09;14.834,76;0;0;14.834,76;100%;692,64;0;692,64;100%;0%;Norma Gonzalez;1083460;BMX Warehouse Sales B;4914;Automotive;Autoparts;Power Train;P11HV0;47523826;2D5JY0.P11HV0;4914;;;KROMBERG & SCHUBERT MEXICO LE;MEXICO;N;USD;22,4177;;LINE;374,4;1;;??;;;
4919;604;M02 2-QUERETARO MX;2022;12;3089;3089;7-dic-22;7-dic-22;MOLIENDAS CUVASA SA DE CV;1220;192;165;125;VINNAPAS 8034 H SACO 25 KG (INDUSTRIAL);500;KG;0,27;62.968,04;79,83;39.915,97;23.052,07;36,61%;2.940,00;1.863,69;1.076,31;36,61%;0%;Edith Romero;1083443;BMX Warehouse Sales B;4919;ACES;Construction;Cement-based products;P30C40;162;0B5AO0.P30C40;4919;7-dic-22;;MOLIENDAS CUVASA SA DE CV;MEXICO;N;USD;22,4177;;LINE;500;1;7-dic-22;??;;;
4919;604;M02 2-QUERETARO MX;2022;12;3089;3089;7-dic-22;7-dic-22;MOLIENDAS CUVASA SA DE CV;1220;182;135;105;MELMENT F10 SACO 25 KG ( INDUSTRIAL );500;KG;0,26;60.612,09;66,89;33.444,09;27.168,00;44,82%;2.830,00;1.561,52;1.268,48;44,82%;0%;Edith Romero;1083443;BMX Warehouse Sales B;4919;ACES;Construction;Cement-based products;P30C40;162;0B5QT0.P30C40;4919;7-dic-22;;MOLIENDAS CUVASA SA DE CV;MEXICO;N;USD;22,4177;;LINE;500;1;7-dic-22;??;;;
;604;;2022;12;160;160;7-dic-22;7-dic-22;UNILEVER MANUFACTURERA, S DE RL DE CV;1220;;;;NC DIFERENCIA EN PRECIO;-1;;602,57;-276.411,48;0;0;-276.411,48;-100%;-12.905,75;0;-12.905,75;-100%;0%;María Sánchez;1084313;MX_NC_MANUAL;;Care;Personal Care;Personal Care;;;;;;;;;;USD;22,4177;;LINE;0;0;;??;;;
;604;;2022;12;159;159;7-dic-22;7-dic-22;UNILEVER MANUFACTURERA, S DE RL DE CV;1220;;;;NC DIFERENCIA EN PRECIO;-1;;57,11;-26.199,20;0;0;-26.199,20;-100%;-1.223,25;0;-1.223,25;-100%;0%;María Sánchez;1084313;MX_NC_MANUAL;;Care;Personal Care;Personal Care;;;;;;;;;;USD;22,4177;;LINE;0;0;;??;;;
;604;;2022;12;15;15;7-dic-22;7-dic-22;CHEMETALL MEXICANA SA DE CV;1220;;;;SERVICIO DE ALMACENAJE;1;;916,89;19.637,62;0;0;19.637,62;100%;916,89;0;916,89;100%;0%;Diana Cruz;1085155;MX_FACT_MANUAL;;Chemical Synthesis;Chemical Synthesis;Basic Chemicals;;;;;;;;;;MXN;22,4177;;LINE;0;0;;??;;;
122;604;M02 2-QUERETARO MX;2022;12;3104;3104;8-dic-22;8-dic-22;MEXICANA DE LUBRICANTES SA DE CV;1220;168;170;105;INFINEUM SV603 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.957,98;LT;0,25;197.679,69;89,1;174.461,13;23.228,56;11,75%;9.829,04;8.674,57;1.154,47;11,75%;0%;Laura Rojas;1084144;BMX RMA Empaque;122;Additives;Lubs Additives;Lubricants;P111G0;4500161624;0D5VN0.P111G0;122;8-dic-22;;MEXICANA DE LUBRICANTES SA DE CV;MEXICO;N;USD;20,1118;;LINE;1640,000002;0,8376;8-dic-22;??;;;
122;604;M02 2-QUERETARO MX;2022;12;3104;3104;8-dic-22;8-dic-22;MEXICANA DE LUBRICANTES SA DE CV;1220;168;170;105;INFINEUM SV603 TAMBOR METALICO DE ORIGEN 200 L (INDUSTRIAL);1.957,98;LT;0,25;197.679,69;89,1;174.461,13;23.228,56;11,75%;9.829,04;8.674,57;1.154,47;11,75%;0%;Laura Rojas;1084144;BMX Warehouse Sales A;122;Additives;Lubs Additives;Lubricants;P111G0;4500161624;0D5VN0.P111G0;122;8-dic-22;;MEXICANA DE LUBRICANTES SA DE CV;MEXICO;N;USD;20,1118;;LINE;1640,000002;0,8376;8-dic-22;??;;;
1322;604;M04 4-MONTERREY MX;2022;12;3119;3119;8-dic-22;8-dic-22;LADRILLERA SANTA CLARA SA DE CV;1220;196;170;220;SILRES BS 16 IBC PLASTICO DE ORIGEN 1000 L (INDUSTRIAL);2.600,00;KG;0,29;322.343,14;69,26;180.069,03;142.274,11;44,14%;15.496,00;8.656,46;6.839,54;44,14%;0%;Juan Reyna;1083425;BMX Warehouse Sales A;1322;ACES;Construction;Construction materials Others;P22TX0;OC22861;0A5L40.P22TX0;1322;8-dic-22;;LADRILLERA SANTA CLARA SA DE CV;MEXICO;N;USD;20,8017;;LINE;2600;1;8-dic-22;??;;;
1588;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3157;3157;8-dic-22;8-dic-22;MOLINOS AZTECA DE VERACRUZ SA DE CV;1220;102;120;105;ACIDO BENZOICO SACO 25 KG (FOOD) - PUROX B F&P;10.000,00;KG;0,11;455.019,40;40,51;405.070,65;49.948,75;10,98%;22.000,00;19.585,00;2.415,00;10,98%;0%;Hector Avila;1084623;BMX Warehouse Sales A;1588;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;P30C40;4505290757;0B1P60.P30C40.KA;1588;8-dic-22;;MOLINOS AZTECA DE VERACRUZ SA DE CV;MEXICO;N;USD;20,6827;;LINE;10000;1;8-dic-22;??;;;
1691;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3140;3140;8-dic-22;8-dic-22;SAYER LACK MEXICANA SA DE CV;1220;194;290;100;NITRITO DE SODIO SACO 22.68 KG (FOOD);113,4;KG;0,09;4.159,62;25,62;2.905,09;1.254,53;30,16%;201,85;140,97;60,88;30,16%;0%;Edith Romero;1085133;BMX Warehouse Sales A;1691;ACES;Coatings;Wood Coatings;P30C10;4501420674;0B19Q0.P30C10;1691;8-dic-22;;SAYER LACK MEXICANA SA DE CV;MEXICO;N;USD;20,6075;;LINE;113,4;1;8-dic-22;??;;;
2031;604;M02 2-QUERETARO MX;2022;12;3102;3102;8-dic-22;8-dic-22;ESPECIALIDADES QUIMICAS PARA LA INDUSTRIA Y PAPEL SA DE CV;1220;192;165;180;VINNAPAS 920 TAMBOR PLASTICO DE ORIGEN 200 L (INDUSTRIAL);645;KG;0,19;48.692,28;53,5;34.504,46;14.187,81;29,14%;2.412,30;1.709,41;702,89;29,14%;0%;Francisco Fernández Romero;1083552;BMX Warehouse Sales D;2031;ACES;Adhesives/Sealants;Adhesives;P122G0;1471;0D5AB0.P122G0;2031;8-dic-22;;ESPECIALIDADES QUIMICAS PARA LA INDUSTRIA Y PAPEL SA DE CV;MEXICO;N;USD;20,185;;LINE;645;1;8-dic-22;??;;;
274;604;M01 1-SAN MARTIN OBISPO MX;2022;12;174;174;8-dic-22;8-dic-22;MACDERMID DE MEXICO SA. DE CV;1220;102;125;100;ACIDO CITRICO ANHIDRO SACO 25 Kg (FOOD);-400;KG;0,1;-18.429,84;33,29;-13.314,94;-5.114,90;27,75%;-848;-612,65;-235,35;27,75%;0%;María Sánchez;1083602;BMX Warehouse Sales A;274;Care;Cleaning;Cleaning Others;P30C40;11701806-000 OP;1B1P80.P30C40;274;8-dic-22;;MACDERMID DE MEXICO SA. DE CV;MEXICO;N;USD;22,7333;;LINE;-400;1;8-dic-22;??;;;
274;604;M01 1-SAN MARTIN OBISPO MX;2022;12;174;174;8-dic-22;8-dic-22;MACDERMID DE MEXICO SA. DE CV;1220;102;125;100;ACIDO CITRICO ANHIDRO SACO 25 Kg (FOOD);-400;KG;0,1;-18.429,84;33,29;-13.314,94;-5.114,90;27,75%;-848;-612,65;-235,35;27,75%;0%;María Sánchez;1083602;BMX RMA Returns;274;Care;Cleaning;Cleaning Others;P30C40;11701806-000 OP;1B1P80.P30C40;274;8-dic-22;;MACDERMID DE MEXICO SA. DE CV;MEXICO;N;USD;22,7333;;LINE;-400;1;8-dic-22;??;;;
275;604;M02 2-QUERETARO MX;2022;12;173;173;8-dic-22;8-dic-22;SIM ACEITES Y DERIVADOS,S.A.C.V.;1220;202;100;120;EXXSOL D40 TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);-394,94;LT;0,05;-9.184,28;0;0;-9.184,28;-100%;-422,59;0;-422,59;-100%;0%;Arcelia Domínguez;1084919;BMX Warehouse Sales B;275;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;PR11G0;48-00;0A55X0.PR11G1;275;;;SIM ACEITES Y DERIVADOS,S.A.C.V.;MEXICO;N;USD;22,7333;;LINE;-312,0026;0,79;;??;;;
275;604;M02 2-QUERETARO MX;2022;12;173;173;8-dic-22;8-dic-22;SIM ACEITES Y DERIVADOS,S.A.C.V.;1220;200;290;100;BUTIL CELLOSOLVE TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);-199,55;LT;0,15;-14.311,81;0;0;-14.311,81;-100%;-658,52;0;-658,52;-100%;0%;Arcelia Domínguez;1084919;BMX Warehouse Sales B;275;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;PR11G0;48-00;0A5290.PR11G1;275;;;SIM ACEITES Y DERIVADOS,S.A.C.V.;MEXICO;N;USD;22,7333;;LINE;-179,9941;0,902;;??;;;
275;604;M02 2-QUERETARO MX;2022;12;173;173;8-dic-22;8-dic-22;SIM ACEITES Y DERIVADOS,S.A.C.V.;1220;200;290;100;BUTIL CELLOSOLVE TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);-199,55;LT;0,15;-14.311,81;0;0;-14.311,81;-100%;-658,52;0;-658,52;-100%;0%;Arcelia Domínguez;1084919;BMX RMA Returns;275;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;PR11G0;48-00;0A5290.PR11G1;275;;;SIM ACEITES Y DERIVADOS,S.A.C.V.;MEXICO;N;USD;22,7333;;LINE;-179,9941;0,902;;??;;;
275;604;M02 2-QUERETARO MX;2022;12;173;173;8-dic-22;8-dic-22;SIM ACEITES Y DERIVADOS,S.A.C.V.;1220;202;100;120;EXXSOL D40 TAMBOR METALICO SEMINUEVO RETORNO 200 L (INDUSTRIAL);-394,94;LT;0,05;-9.184,28;0;0;-9.184,28;-100%;-422,59;0;-422,59;-100%;0%;Arcelia Domínguez;1084919;BMX RMA Returns;275;Automotive;Automotive Fluids;Oils. Windshield-washer Fluid and Antifreeze;PR11G0;48-00;0A55X0.PR11G1;275;;;SIM ACEITES Y DERIVADOS,S.A.C.V.;MEXICO;N;USD;22,7333;;LINE;-312,0026;0,79;;??;;;
2828;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3137;3137;8-dic-22;8-dic-22;TRES MONTES LUCCHETI MEXICO SA DE CV;1220;178;130;110;ROJO 40 NOVACOLOR ANTIPOLVO CAJA DE CARTON 15 KG (FOOD);900;KG;0,94;381.302,92;299,86;269.870,22;111.432,70;29,22%;17.982,00;12.726,91;5.255,09;29,22%;0%;César Martínez;1084440;BMX Warehouse Sales A;2828;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;P64B50;4502270492;1B13J0.P64B50;2828;8-dic-22;;TRES MONTES LUCCHETI MEXICO SA DE CV;MEXICO;N;USD;22,2047;;LINE;900;1;8-dic-22;??;;;
2828;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3137;3137;8-dic-22;8-dic-22;TRES MONTES LUCCHETI MEXICO SA DE CV;1220;178;130;120;NARANJA NOVACOLOR ANTIPOLVO CAJA DE CARTON 20 KG (FOOD);100;KG;0,38;17.069,78;164,16;16.415,88;653,9;3,83%;805;774,16;30,84;3,83%;0%;César Martínez;1084440;BMX Warehouse Sales A;2828;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;P64B90;4502270492;1B17Q0.P64B90;2828;8-dic-22;;TRES MONTES LUCCHETI MEXICO SA DE CV;MEXICO;N;USD;22,2047;;LINE;100;1;8-dic-22;??;;;
2828;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3137;3137;8-dic-22;8-dic-22;TRES MONTES LUCCHETI MEXICO SA DE CV;1220;178;130;115;AMARILLO 5 NOVACOLOR ANTIPOLVO CAJA DE CARTON 25 KG (FOOD);100;KG;0,41;18.638,93;142,27;14.226,68;4.412,25;23,67%;879;670,92;208,08;23,67%;0%;César Martínez;1084440;BMX Warehouse Sales A;2828;Food & Nutrition;BEVERAGES;NON-ALCOHOLIC BEVERAGES;P64C40;4502270492;1B13K0.P64C40;2828;8-dic-22;;TRES MONTES LUCCHETI MEXICO SA DE CV;MEXICO;N;USD;22,2047;;LINE;100;1;8-dic-22;??;;;
2832;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3152;3152;8-dic-22;8-dic-22;MOLINOS AZTECA SA DE CV;1220;102;120;105;ACIDO BENZOICO SACO 25 Kg (FOOD) - HDK;3.000,00;KG;0,11;144.404,01;56,49;169.481,48;-25.077,47;-17,37%;6.810,00;7.992,64;-1.182,64;-17,37%;0%;Angelina Araujo;1083411;BMX Warehouse Sales A;2832;Food & Nutrition;BAKERY & BREAD;BAKERY MIX BLENDERS;P30C40;4505302875;0B1EP0.P30C40.KA;2832;8-dic-22;;MOLINOS AZTECA SA DE CV;MEXICO;N;USD;22,2047;;LINE;3000;1;8-dic-22;??;;;
2994;604;M04 4-MONTERREY MX;2022;12;3123;3123;8-dic-22;8-dic-22;SYMRISE S DE RL DE CV;1220;200;285;105;DOWANOL DPM GLICOL ETER TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);569,4;KG;0,22;55.540,20;89,37;50.889,90;4.650,30;8,37%;2.619,24;2.399,93;229,31;8,37%;0%;Angelina Araujo;1084279;BMX Warehouse Sales A;2994;Food & Nutrition;INGREDIENT PRODUCER;FLAVOUR HOUSES;P11HV0;4500715910;0A5970.P11HV0;2994;8-dic-22;;SYMRISE S DE RL DE CV;MEXICO;N;USD;22,2047;;LINE;569,4;1;8-dic-22;??;;;
327;604;M02 2-QUERETARO MX;2022;12;3090;3090;8-dic-22;8-dic-22;SAYER LACK MEXICANA SA DE CV;1220;200;285;120;DOWANOL EPH GLICOL ETER TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);440;KG;0,26;45.646,85;73,35;32.273,89;13.372,95;29,30%;2.270,40;1.605,25;665,15;29,30%;0%;Norma Gonzalez;1085133;BMX Warehouse Sales A;327;ACES;Coatings;Wood Coatings;P11HV0;4501416237;0A5CV0.P11HV0;327;8-dic-22;;SAYER LACK MEXICANA SA DE CV;MEXICO;N;USD;20,1052;;LINE;440;1;8-dic-22;??;;;
327;604;M02 2-QUERETARO MX;2022;12;3090;3090;8-dic-22;8-dic-22;SAYER LACK MEXICANA SA DE CV;1220;200;285;120;DOWANOL EPH GLICOL ETER TAMBOR METALICO NUEVO 200 L (INDUSTRIAL);440;KG;0,26;45.646,85;73,35;32.273,89;13.372,95;29,30%;2.270,40;1.605,25;665,15;29,30%;0%;Norma Gonzalez;1085133;BMX RMA Empaque;327;ACES;Coatings;Wood Coatings;P11HV0;4501416237;0A5CV0.P11HV0;327;8-dic-22;;SAYER LACK MEXICANA SA DE CV;MEXICO;N;USD;20,1052;;LINE;440;1;8-dic-22;??;;;
3539;604;M03 3-GUADALAJARA MX;2022;12;3100;3100;8-dic-22;8-dic-22;LABORATORIOS AVILAB S.A. DE C.V.;1220;168;110;100;MARCOL 52 IBC PLASTICO DE ORIGEN 1000 L (PHARMA);4.974,00;KG;0,22;489.390,90;71,42;355.255,05;134.135,86;27,41%;23.079,36;16.753,60;6.325,76;27,41%;0%;María Valdez;1083404;BMX Warehouse Sales A;3539;Care;Pharma;Human & veterinary medicines;P22TX0;14896;0A2030.P22TX0;3539;8-dic-22;;LABORATORIOS AVILAB S.A. DE C.V.;MEXICO;N;USD;22,2047;;LINE;4974;1;8-dic-22;??;;;
3550;604;M01 1-SAN MARTIN OBISPO MX;2022;12;3156;3156;8-dic-22;8-dic-22;MCCORMICK PESA SA DE CV;1220;178;120;115;DIOXIDO DE TITANIO 3328 USP SACO 25 KG (PHARMA);100;KG;0,24;10.814,40;115,81;11.581,45;-767,05;-7,09%;510;546,17;-36,17;-7,09%;0%;Angelina Araujo;1083318;BMX Warehouse Sales A;3550;Food & Nutrition;INGREDIENT PRODUCER;OTHER INGREDIENT PRODUCERS;P30C40;4500611976;0B63A0.P30C40;3550;8-dic-22;;MCCORMICK PESA SA DE CV;MEXICO;N;USD;22,2047;;LINE;100;1;8-dic-22;??;;;
3718;604;M02 2-QUERETARO MX;2022;12;3159;3159;8-dic-22;8-dic-22;FORMULAS QUIMICAS Y CONTRATIPOS S.A.;1220;194;390;100;BORRESPERSE NA 890L GRANEL (INDUSTRIAL);35.520,00;KG;0,02;369.063,56;7,28;258.418,02;110.645,54;29,98%;17.404,80;12.286,83;5.227,97;29,98%;0%;Juan Reyna;1083380;BMX Warehouse Sales A;3718;ACES;Construction;Concrete-based products;P00000;F-732;0G5AR0.P00000;3718;8-dic-22;;FORMULAS QUIMICAS Y CONTRATIPOS S.A.;MEXICO;N;USD;22,2047;;LINE;35520;1;8-dic-22;??;;;
4074;604;M02 2-QUERETARO MX;2022;12;3103;3103;8-dic-22;8-dic-22;USG MEXICO SA DE CV;1220;182;135;100;MELMENT F 17 G SACO 25 KG (INDUSTRIAL);1.500,00;KG;0,18;124.365,57;65,42;98.129,28;26.236,28;22,10%;5.865,00;4.627,71;1.237,29;22,10%;0%;Ricardo Conde;1084391;BMX Warehouse Sales A;4074;ACES;Construction;Construction materials Others;P30C40;227508-7;2H5MY0.P30C40;4074;8-dic-22;;USG MEXICO SA DE CV;MEXICO;N;USD;22,2047;;LINE;1500;1;8-dic-22;??;;;
